Date,Open,High,Low,Close,Volume
1962-01-02,0.4730013012886047,0.4776084559076547,0.46839414666955465,0.47300130128860474,163200
1962-01-03,0.4730012878186691,0.47760844230651855,0.46839413333081975,0.47760844230651855,156000
1962-01-04,0.48835819998482494,0.5037152823522124,0.48835819998482494,0.4898938238620758,355200
1962-01-05,0.48989413693126543,0.5006443545368782,0.4883585120726661,0.4945012927055359,163200
1962-01-08,0.4945010713010763,0.5021797545530178,0.491429822958977,0.4975726008415222,204000
1962-01-09,0.4975725882643953,0.5067868954544767,0.4929654346693546,0.502179741859436,290400
1962-01-10,0.5021798147999963,0.5052513447089365,0.4945011306268359,0.4960370361804962,182400
1962-01-11,0.4960367001312973,0.5037150979042053,0.49142954898827657,0.5037150979042053,384000
1962-01-12,0.5037153534907702,0.5129296604521766,0.4975725759159435,0.5067868828773499,352800
1962-01-15,0.506787091955591,0.5098586226093502,0.49757278119276216,0.5052514672279358,280800
1962-01-16,0.5037063905911054,0.5037063905911054,0.49752575662569143,0.5006160736083984,163200
1962-01-17,0.5006160487643643,0.5067963995047307,0.49752573193502025,0.49907103180885315,160800
1962-01-18,0.499070998235898,0.5098866820335388,0.499070998235898,0.5098866820335388,261600
1962-01-19,0.5098866245576313,0.5191572904586792,0.5006159586565835,0.5191572904586792,357600
1962-01-22,0.5191575940656349,0.5253379473078899,0.5176125764846802,0.5176125764846802,261600
1962-01-23,0.517612143986495,0.5222474757746779,0.5067961812019348,0.5067961812019348,223200
1962-01-24,0.5067963697510317,0.5067963697510317,0.494435668995988,0.5037063360214233,120000
1962-01-25,0.5037061486219462,0.5114315129901178,0.5021608494137518,0.5067961812019348,151200
1962-01-26,0.5067961812019348,0.5114315129901178,0.5006158331237576,0.5067961812019348,108000
1962-01-29,0.5067968331170972,0.5114321708679199,0.5052518148396776,0.5114321708679199,122400
1962-01-30,0.5098866863989452,0.5098866863989452,0.502161036238314,0.5037063360214233,120000
1962-01-31,0.5037061486219462,0.5114315129901178,0.5037061486219462,0.5067961812019348,189600
1962-02-01,0.50679636117706,0.5191573446412859,0.50679636117706,0.5160670280456543,112800
1962-02-02,0.5160673975689882,0.5176126984324468,0.5114320608156185,0.5129773616790771,199200
1962-02-05,0.5129774720639034,0.514522490341323,0.5114321708679199,0.5114321708679199,96000
1962-02-06,0.5129768803439023,0.5176122127478585,0.5129768803439023,0.5145218968391418,105600
1962-02-07,0.514521960090633,0.5176122763792501,0.5083416104316711,0.5083416104316711,122400
1962-02-08,0.5083416104316711,0.5098866271168435,0.5083416104316711,0.5083416104316711,141600
1962-02-09,0.508341538494276,0.509886554960807,0.502160906791687,0.502160906791687,115200
1962-02-12,0.502161036238314,0.5037063360214233,0.49598068586079214,0.5037063360214233,98400
1962-02-13,0.5037062061764505,0.5052512226429815,0.4990708738586249,0.502160906791687,86400
1962-02-14,0.5021612961185986,0.5021612961185986,0.4944359248782112,0.4975259602069855,177600
1962-02-15,0.4959810435986913,0.4959810435986913,0.4882553878657506,0.49443602561950684,60000
1962-02-16,0.4944359248782112,0.5006162784542114,0.4851652530549851,0.4975259602069855,88800
1962-02-19,0.49752596020698553,0.5021612961185986,0.49289062429537245,0.4975259602069855,170400
1962-02-20,0.49752545767410294,0.4990707566960898,0.49443542546646096,0.495980441570282,67200
1962-02-21,0.49598071427401247,0.49598071427401247,0.4820747129392271,0.4851650297641754,98400
1962-02-23,0.4851650297641754,0.49134538049575066,0.4820747129392271,0.4851650297641754,96000
1962-02-26,0.494435668995988,0.5037063360214233,0.494435668995988,0.5037063360214233,158400
1962-02-27,0.5037063655937084,0.5067963995047307,0.49752573193502025,0.49907103180885315,117600
1962-02-28,0.4990710318088532,0.5052513825492195,0.49443569802399795,0.49907103180885315,139200
1962-03-01,0.4990710318088532,0.5052513825492195,0.4990710318088532,0.49907103180885315,74400
1962-03-02,0.49907105657621287,0.5006160736083984,0.4944357225613203,0.5006160736083984,105600
1962-03-05,0.5006160736083984,0.502161090640584,0.4944357225613203,0.5006160736083984,79200
1962-03-06,0.5006162784542114,0.5052516143658246,0.4944359248782112,0.4975259602069855,98400
1962-03-07,0.4975255453853709,0.4975255453853709,0.48825488129174155,0.49134519696235657,172800
1962-03-08,0.491345194975535,0.4928902113454872,0.4851648465775118,0.486709862947464,98400
1962-03-09,0.4867100467174889,0.48825506367080235,0.4851650297641754,0.4851650297641754,86400
1962-03-12,0.48516504943160316,0.48671006644754794,0.4789844155311584,0.47898441553115845,96000
1962-03-13,0.4789843909548451,0.48516502453816635,0.471259023353171,0.48207470774650574,141600
1962-03-14,0.4836196911571985,0.4928903579711914,0.4836196911571985,0.4928903579711914,117600
1962-03-15,0.49289053786905945,0.49289053786905945,0.4851651679832837,0.48825520277023315,139200
1962-03-16,0.48825502456419495,0.4928903579711914,0.48825502456419495,0.4928903579711914,79200
1962-03-19,0.4928903579711914,0.4990709911260525,0.4898003243120596,0.4928903579711914,105600
1962-03-20,0.494435668995988,0.5037063360214233,0.494435668995988,0.5037063360214233,177600
1962-03-21,0.503706176726601,0.5052511931028006,0.48825488129174155,0.49134519696235657,232800
1962-03-22,0.49443569802399795,0.5021610657198755,0.49443569802399795,0.49907103180885315,268800
1962-03-23,0.4990710318088532,0.5037063655937084,0.4959807149795091,0.49907103180885315,189600
1962-03-26,0.4990707566960898,0.5006157727999108,0.49134511034065315,0.495980441570282,124800
1962-03-27,0.4959804415702819,0.49752545767410294,0.49443542546646096,0.495980441570282,112800
1962-03-28,0.4959805640605612,0.5052512288093567,0.4959805640605612,0.5052512288093567,146400
1962-03-29,0.5052513825492195,0.5052513825492195,0.49752573193502025,0.49907103180885315,91200
1962-03-30,0.49907087994957156,0.5052512288093567,0.4975255805459485,0.5052512288093567,86400
1962-04-02,0.5037060879257186,0.5037060879257186,0.4928901264444741,0.495980441570282,230400
1962-04-03,0.4959810435986913,0.5021613984339383,0.49289072472181317,0.49443602561950684,168000
1962-04-04,0.49443542546646096,0.4990707566960898,0.4928901264444741,0.495980441570282,115200
1962-04-05,0.49598073959350586,0.5006160736083984,0.4944357225613203,0.5006160736083984,192000
1962-04-06,0.4990710318088532,0.4990710318088532,0.492890398150165,0.49907103180885315,148800
1962-04-09,0.4990709911260525,0.4990709911260525,0.4928903579711914,0.4928903579711914,124800
1962-04-10,0.49289062429537245,0.49752596020698553,0.48980058896659817,0.4975259602069855,120000
1962-04-11,0.49752545767410294,0.5021607889037317,0.49134511034065315,0.495980441570282,182400
1962-04-12,0.4928902133385562,0.4928902133385562,0.4851648485393423,0.49134519696235657,158400
1962-04-13,0.4898003833977703,0.4898003833977703,0.4789844155311584,0.47898441553115845,38400
1962-04-16,0.4805396420133442,0.4805396420133442,0.4634329578969723,0.4696537256240845,129600
1962-04-17,0.4712086343297771,0.4836498813097469,0.4712086343297771,0.47587406635284424,172800
1962-04-18,0.47587447694844537,0.48209496342792485,0.47276409133089653,0.47898486256599426,132000
1962-04-19,0.4789848625659942,0.48520534904547374,0.4789848625659942,0.47898486256599426,81600
1962-04-23,0.4774294470570374,0.4774294470570374,0.46032304092753323,0.46187809109687805,136800
1962-04-24,0.4634329578969723,0.4696537256240844,0.4634329578969723,0.4696537256240845,103200
1962-04-25,0.46654331440828284,0.46654331440828284,0.4572124481201172,0.4572124481201172,120000
1962-04-26,0.4587681241928711,0.4712093911551823,0.4587681241928711,0.46343356370925903,163200
1962-04-27,0.4634330160057877,0.4649883505103144,0.4541021480006007,0.46032291650772095,182400
1962-04-30,0.4603230703234622,0.4603230703234622,0.43855094278442913,0.4416613280773163,187200
1962-05-01,0.4416611014768538,0.44632653464472394,0.4261094677469917,0.4447712004184723,228000
1962-05-02,0.44477140290229045,0.4525472233071923,0.44477140290229045,0.4478817880153656,139200
1962-05-03,0.44788167536671286,0.4680984616279602,0.4463266255790786,0.4680984616279602,79200
1962-05-04,0.468099003225647,0.47276444274203494,0.4634335637092591,0.46343356370925903,76800
1962-05-07,0.4634335637092591,0.4665439516387943,0.4603234605355537,0.46343356370925903,182400
1962-05-08,0.4634335637092591,0.4696543395683296,0.4618785121224064,0.46343356370925903,129600
1962-05-09,0.4634330160057877,0.4665434002593478,0.4478816642489739,0.46032291650772095,96000
1962-05-10,0.4587677161410552,0.4587677161410552,0.43855092447051447,0.44010597467422485,16800
1962-05-11,0.4401059746742248,0.4401059746742248,0.43388548910380687,0.44010597467422485,141600
1962-05-14,0.44010581346841166,0.45721249846554524,0.4323302805423737,0.43233028054237366,146400
1962-05-15,0.44788181036589214,0.45876773167153434,0.44788181036589214,0.45565763115882874,132000
1962-05-16,0.4556573374181435,0.4556573374181435,0.44943657089179306,0.45254695415496826,103200
1962-05-17,0.4525467984824506,0.45410184720141245,0.44788136757026037,0.45099174976348877,180000
1962-05-18,0.4541020407964813,0.46343290659884345,0.4541020407964813,0.45876747369766235,187200
1962-05-21,0.45876768298292114,0.45876768298292114,0.4509921477707815,0.4541022479534149,132000
1962-05-22,0.4541022734859439,0.45721265859901905,0.4478817880153656,0.4478817880153656,117600
1962-05-23,0.44788123478872827,0.44943628304667127,0.4338849462015805,0.43699532747268677,256800
1962-05-24,0.43699571420018535,0.44632658151580873,0.4307749461527883,0.43233028054237366,336000
1962-05-25,0.4323302614602184,0.4354403605911714,0.42610949368739304,0.4307749271392822,156000
1962-05-28,0.4307751744046086,0.4307751744046086,0.4074479937553406,0.4074479937553406,148800
1962-05-29,0.4074480138676008,0.42922014513349793,0.38567616735734095,0.40433791279792786,451200
1962-05-31,0.41677890588789057,0.43077521561646503,0.41677890588789057,0.427665114402771,196800
1962-06-01,0.4276651756735514,0.4338856637477875,0.4229997384289515,0.4338856637477875,148800
1962-06-04,0.4261096990088068,0.4261096990088068,0.4136687269793798,0.41522377729415894,158400
1962-06-05,0.4152235460652881,0.4276647959220533,0.41211316241223717,0.42144402861595154,196800
1962-06-06,0.426109754192349,0.4369959620724172,0.426109754192349,0.42922013998031616,141600
1962-06-07,0.42921973158653404,0.44477107621831646,0.42766468254996465,0.43544021248817444,153600
1962-06-08,0.4338856637477875,0.4338856637477875,0.42455478925858775,0.4338856637477875,112800
1962-06-11,0.4323302842878345,0.4323302842878345,0.4152235991424984,0.41988903284072876,120000
1962-06-12,0.41677865386009216,0.41677865386009216,0.41211322010510804,0.41677865386009216,220800
1962-06-13,0.41677904506391145,0.42922030834017966,0.4105585558036501,0.41211360692977905,266400
1962-06-14,0.41055840174701813,0.41055840174701813,0.3996724784374237,0.3996724784374237,544800
1962-06-15,0.3996722123819629,0.4090030789375305,0.3996722123819629,0.4090030789375305,278400
1962-06-18,0.41211360692977905,0.4183343809457859,0.41211360692977905,0.41211360692977905,199200
1962-06-19,0.4121133919090037,0.41522377729415894,0.4074479562090693,0.41522377729415894,148800
1962-06-20,0.41522381555697097,0.41522381555697097,0.4043378928391869,0.4074479937553406,139200
1962-06-21,0.4074479363753488,0.41366870684284507,0.3981170654296875,0.3981170654296875,225600
1962-06-22,0.39811688355883396,0.4043376511845107,0.3841205835342407,0.3841205835342407,379200
1962-06-25,0.3825657103635088,0.3825657103635088,0.3670143536412438,0.36856940388679504,319200
1962-06-26,0.3685693492075748,0.38101060359301114,0.3670142991927235,0.374789834022522,211200
1962-06-27,0.3732347786426544,0.3732347786426544,0.3670142939171228,0.3732347786426544,124800
1962-06-28,0.37945495096303644,0.4012270567107356,0.37945495096303644,0.3934512436389923,146400
1962-06-29,0.39345150658210676,0.40433770910884265,0.3918964568306418,0.3965618908405304,158400
1962-07-02,0.39656201519060497,0.4074479363753488,0.39189657971777436,0.3981170654296875,122400
1962-07-03,0.39811694650175844,0.4058927648854972,0.39811694650175844,0.4027823805809021,120000
1962-07-05,0.40589293016653305,0.4167788525321549,0.40589293016653305,0.41366875171661377,98400
1962-07-06,0.4136686382446441,0.4136686382446441,0.39811699941039724,0.4105582535266876,108000
1962-07-09,0.4090030789375305,0.4090030789375305,0.4027823113968527,0.4090030789375305,96000
1962-07-10,0.4105582535266876,0.42766494234214486,0.4105582535266876,0.4105582535266876,321600
1962-07-11,0.4058929633327643,0.4058929633327643,0.3981171411473074,0.40433791279792786,160800
1962-07-12,0.4043379473125409,0.41055843473850995,0.4043379473125409,0.4058929979801178,136800
1962-07-13,0.4058929653635293,0.40744801590614604,0.3996724784374237,0.3996724784374237,117600
1962-07-16,0.39967247643778114,0.40900334915807457,0.39967247643778114,0.40433791279792786,132000
1962-07-17,0.407472117357759,0.40903922178693186,0.3996360212860829,0.40120312571525574,283200
1962-07-18,0.3980690698208821,0.3980690698208821,0.3902329707380681,0.39180007576942444,170400
1962-07-19,0.39180007576942444,0.3980690698208821,0.3902329707380681,0.39180007576942444,175200
1962-07-20,0.39336753072166175,0.4027707363408006,0.39336753072166175,0.39963623881340027,172800
1962-07-23,0.39963612719661024,0.40433772869304097,0.3949345257001795,0.3965016305446625,127200
1962-07-24,0.39493462241151317,0.39493462241151317,0.38866591453552246,0.38866591453552246,302400
1962-07-25,0.3855315250318192,0.3855315250318192,0.36985960747352115,0.3839644193649292,196800
1962-07-26,0.38239702582359314,0.38239702582359314,0.37926281449728244,0.38239702582359314,112800
1962-07-27,0.3823969196964795,0.39336751718327856,0.3808298144682448,0.38866591453552246,105600
1962-07-30,0.3886659048643941,0.3949346125844013,0.3870985127121085,0.39023301005363464,100800
1962-07-31,0.39023310119742116,0.39806920289993286,0.39023310119742116,0.39806920289993286,132000
1962-08-01,0.3980690223521273,0.39963612719661024,0.3933674208556966,0.3965016305446625,201600
1962-08-02,0.3965016305446625,0.39963612719661024,0.3933674208556966,0.3965016305446625,103200
1962-08-03,0.39650152546483125,0.40120312571525574,0.39650152546483125,0.40120312571525574,52800
1962-08-06,0.40120341471876686,0.40590501835595205,0.40120341471876686,0.40433791279792786,88800
1962-08-07,0.4043378434222526,0.4074723409636013,0.39650174305041264,0.40590494871139526,151200
1962-08-08,0.4027707363408006,0.4027707363408006,0.39650174128599996,0.39963623881340027,115200
1962-08-09,0.39963612719661024,0.40120323204109315,0.3949345257001795,0.3965016305446625,172800
1962-08-10,0.39650160998746203,0.3980690017136632,0.39180000873479265,0.3949345052242279,134400
1962-08-13,0.39493457279515326,0.3980690698208821,0.3886658657067118,0.39180007576942444,235200
1962-08-14,0.39180000873479265,0.3996361064768973,0.3902329039715585,0.3949345052242279,160800
1962-08-15,0.39963609642452663,0.4231441020965576,0.39963609642452663,0.4231441020965576,304800
1962-08-16,0.4231441020965576,0.4262785985071484,0.41687539623833597,0.4231441020965576,175200
1962-08-17,0.4231441020965576,0.4262785985071484,0.41687539623833597,0.4231441020965576,163200
1962-08-20,0.42314417116269054,0.4278457730644982,0.4215770661830902,0.4215770661830902,141600
1962-08-21,0.4215770661830902,0.4278457730644982,0.4168754642812825,0.4215770661830902,160800
1962-08-22,0.42471121081591534,0.4309802036960734,0.42471121081591534,0.4294128119945526,235200
1962-08-23,0.4294129724505917,0.44508517354415705,0.4278458671264631,0.43411457538604736,247200
1962-08-24,0.4341144392927971,0.44351764221583945,0.4341144392927971,0.43881604075431824,76800
1962-08-27,0.4388162009677192,0.44351780414581293,0.4341145977896255,0.443517804145813,168000
1962-08-28,0.44351764221583945,0.44351764221583945,0.4388160407543183,0.43881604075431824,180000
1962-08-29,0.4388160407543183,0.44351764221583945,0.43254733445995,0.43881604075431824,290400
1962-08-30,0.4388160407543183,0.44351764221583945,0.4388160407543183,0.43881604075431824,168000
1962-08-31,0.4403832256793976,0.4482190331257295,0.4403832256793976,0.4403832256793976,93600
1962-09-04,0.44038336100886216,0.449786562404333,0.43568176031112676,0.4356817603111267,228000
1962-09-05,0.4325474771029431,0.4325474771029431,0.4215771657293281,0.4247113764286041,386400
1962-09-06,0.4247113764286041,0.4262787687413166,0.41844266806697755,0.4247113764286041,182400
1962-09-07,0.42471168253010366,0.4309806823730468,0.4200100761295369,0.4309806823730469,290400
1962-09-10,0.42941280795477926,0.42941280795477926,0.41844250096215146,0.4231441020965576,165600
1962-09-11,0.42314427107896607,0.4262787687413166,0.4215771657293281,0.4247113764286041,103200
1962-09-12,0.42471137765271016,0.4309803729954797,0.42314427229855545,0.4262787699699402,103200
1962-09-13,0.4294128762473021,0.4388160800115716,0.4294128762473021,0.43724897503852844,120000
1962-09-14,0.43724890549977624,0.4388160102235917,0.4231441020965576,0.4231441020965576,144000
1962-09-17,0.42314417116269054,0.4278457730644982,0.4200096742404832,0.4215770661830902,232800
1962-09-18,0.4215772747151337,0.4294130904521068,0.4215772747151337,0.4278459846973419,204000
1962-09-19,0.41844250096215146,0.42471120682037306,0.41844250096215146,0.4231441020965576,134400
1962-09-20,0.42314438046989855,0.4294130904521068,0.42314438046989855,0.4278459846973419,160800
1962-09-21,0.4231441020965576,0.4231441020965576,0.41844250096215146,0.4231441020965576,230400
1962-09-24,0.4184424229028467,0.4184424229028467,0.4074721179566997,0.41217371821403503,261600
1962-09-25,0.412173958191999,0.4184426665306091,0.412173958191999,0.41844266653060913,112800
1962-09-26,0.41844265191372654,0.41844265191372654,0.40590494871139526,0.40590494871139526,211200
1962-09-27,0.4059049469051388,0.4121739419599394,0.39963623881340027,0.39963623881340027,232800
1962-09-28,0.3996361064768973,0.40590481249280075,0.3949345052242279,0.3949345052242279,81600
